There are 5132 results in 206 pages.
Postcode 1095CH: 3645 EUR/m2 (48m2 E175000, appartement)
Postcode 1094HG: 4368 EUR/m2 (57m2 E249000, appartement)
Postcode 1094HJ: 4962 EUR/m2 (29m2 E143900, appartement)
Postcode 1094HD: 3837 EUR/m2 (43m2 E165000, appartement)
Postcode 1095CN: 5208 EUR/m2 (48m2 E250000, appartement)
Postcode 1106ZP: 1811 EUR/m2 (109m2 E197500, woonhuis)
Postcode 1024AT: 1588 EUR/m2 (85m2 E135000, appartement)
Postcode 1024BA: 2062 EUR/m2 (80m2 E165000, appartement)
Postcode 1054TM: 5250 EUR/m2 (60m2 E315000, appartement)
Postcode 1067WC: 2215 EUR/m2 (88m2 E195000, woonhuis)
Postcode 1019EK: 3397 EUR/m2 (88m2 E299000, appartement)
Postcode 1051TJ: 4469 EUR/m2 (49m2 E219000, appartement)
Postcode 1051TT: 4725 EUR/m2 (40m2 E189000, appartement)
Postcode 1051TM: 3977 EUR/m2 (45m2 E179000, appartement)
Postcode 1051TM: 4045 EUR/m2 (44m2 E178000, appartement)
Postcode 1068KK: 4099 EUR/m2 (211m2 E865000, woonhuis)
Postcode 1069KD: 2552 EUR/m2 (96m2 E245000, appartement)
Postcode 1069KE: 2604 EUR/m2 (96m2 E250000, appartement)
Postcode 1069KD: 2677 EUR/m2 (140m2 E374900, woonhuis)
Postcode 1069KD: 2604 EUR/m2 (96m2 E250000, appartement)
Postcode 1069KE: 2343 EUR/m2 (96m2 E225000, appartement)
 - Running average after this page is 3608
Postcode 1069KE: 2437 EUR/m2 (96m2 E234000, appartement)
Postcode 1087LC: 2703 EUR/m2 (81m2 E219000, appartement)
Postcode 1062DJ: 2925 EUR/m2 (94m2 E275000, appartement)
Postcode 1106WT: 2200 EUR/m2 (95m2 E209000, woonhuis)
Postcode 1071NL: 7985 EUR/m2 (350m2 E2795000, woonhuis)
Postcode 1034WG: 2602 EUR/m2 (88m2 E229000, woonhuis)
Postcode 1086ZS: 2954 EUR/m2 (110m2 E325000, woonhuis)
Postcode 1056LC: 3500 EUR/m2 (90m2 E315000, appartement)
Postcode 1087AZ: 3158 EUR/m2 (120m2 E379000, woonhuis)
Postcode 1055VX: 3854 EUR/m2 (48m2 E185000, appartement)
Postcode 1063NJ: 2371 EUR/m2 (78m2 E185000, woonhuis)
Postcode 1087KN: 2710 EUR/m2 (83m2 E225000, appartement)
Postcode 1087KP: 2333 EUR/m2 (81m2 E189000, appartement)
Postcode 1035NG: 3913 EUR/m2 (115m2 E450000, woonhuis)
Postcode 1035NG: 4127 EUR/m2 (133m2 E549000, woonhuis)
Postcode 1054XR: 4622 EUR/m2 (53m2 E245000, appartement)
Postcode 1054XR: 4411 EUR/m2 (51m2 E225000, appartement)
Postcode 1036LG: 2500 EUR/m2 (110m2 E275000, woonhuis)
Postcode 1104GG: 1945 EUR/m2 (92m2 E179000, woonhuis)
Postcode 1104GW: 1277 EUR/m2 (148m2 E189000, woonhuis)
Postcode 1104GX: 1766 EUR/m2 (92m2 E162500, woonhuis)
Postcode 1072SC: 4642 EUR/m2 (70m2 E325000, appartement)
Postcode 1015KP: 4407 EUR/m2 (135m2 E595000, appartement)
Postcode 1082EG: 2875 EUR/m2 (80m2 E230000, appartement)
Postcode 1024SP: 2272 EUR/m2 (66m2 E150000, appartement)
 - Running average after this page is 3600
Postcode 1059XL: 4709 EUR/m2 (55m2 E259000, appartement)
Postcode 1059XP: 5480 EUR/m2 (52m2 E285000, appartement)
Postcode 1095MA: 3541 EUR/m2 (120m2 E425000, appartement)
Postcode 1095MA: 3633 EUR/m2 (60m2 E218000, appartement)
Postcode 1015CD: 6333 EUR/m2 (450m2 E2850000, woonhuis)
Postcode 1015CE: 6958 EUR/m2 (143m2 E995000, appartement)
Postcode 1015CH: 9533 EUR/m2 (257m2 E2450000, appartement)
Postcode 1015CH: 6367 EUR/m2 (117m2 E745000, appartement)
Postcode 1016EJ: 8474 EUR/m2 (177m2 E1500000, appartement)
Postcode 1017DN: 10638 EUR/m2 (188m2 E2000000, appartement)
Postcode 1017EL: 5058 EUR/m2 (425m2 E2150000, woonhuis)
Postcode 1017DT: 5866 EUR/m2 (254m2 E1490000, woonhuis)
Postcode 1104LB: 1836 EUR/m2 (92m2 E169000, woonhuis)
Postcode 1104LH: 1983 EUR/m2 (92m2 E182500, woonhuis)
Postcode 1066RA: 2548 EUR/m2 (92m2 E234500, appartement)
Postcode 1017JB: 6162 EUR/m2 (43m2 E265000, appartement)
Postcode 1017JB: 5839 EUR/m2 (131m2 E765000, appartement)
Postcode 1087GK: 2158 EUR/m2 (120m2 E259000, appartement)
Postcode 1087GK: 2392 EUR/m2 (125m2 E299000, woonhuis)
Postcode 1087GK: 2876 EUR/m2 (113m2 E325000, woonhuis)
Postcode 1087GT: 2490 EUR/m2 (100m2 E249000, appartement)
Postcode 1021VE: 2846 EUR/m2 (65m2 E185000, appartement)
Postcode 1104TN: 1593 EUR/m2 (80m2 E127500, appartement)
Postcode 1079GD: 4156 EUR/m2 (96m2 E399000, appartement)
Postcode 1066LC: 2218 EUR/m2 (135m2 E299500, woonhuis)
 - Running average after this page is 3619
Postcode 1069RT: 2294 EUR/m2 (78m2 E179000, appartement)
Postcode 1069RT: 2337 EUR/m2 (77m2 E180000, appartement)
Postcode 1104HW: 2145 EUR/m2 (103m2 E221000, appartement)
Postcode 1033CP: 3209 EUR/m2 (62m2 E199000, woonhuis)
Postcode 1104MK: 2211 EUR/m2 (52m2 E115000, appartement)
Postcode 1011KD: 8641 EUR/m2 (335m2 E2895000, woonhuis)
Postcode 1019LJ: 3537 EUR/m2 (106m2 E375000, appartement)
Postcode 1021TZ: 2953 EUR/m2 (64m2 E189000, appartement)
Postcode 1011MR: 4271 EUR/m2 (70m2 E299000, appartement)
Postcode 1011MR: 5128 EUR/m2 (70m2 E359000, appartement)
Postcode 1104PA: 1642 EUR/m2 (70m2 E115000, appartement)
Postcode 1104PC: 1554 EUR/m2 (73m2 E113500, appartement)
Postcode 1033BX: 3723 EUR/m2 (94m2 E350000, woonhuis)
Postcode 1075CL: 5251 EUR/m2 (219m2 E1150000, appartement)
Postcode 1075EC: 5900 EUR/m2 (50m2 E295000, appartement)
Postcode 1075CP: 6035 EUR/m2 (140m2 E845000, appartement)
Postcode 1053SZ: 4532 EUR/m2 (77m2 E349000, woonhuis)
Postcode 1069GS: 2269 EUR/m2 (130m2 E295000, woonhuis)
Postcode 1066TA: 2500 EUR/m2 (106m2 E265000, woonhuis)
Postcode 1066TA: 2350 EUR/m2 (157m2 E369000, woonhuis)
Postcode 1060MT: 2291 EUR/m2 (120m2 E275000, woonhuis)
Postcode 1052GR: 3985 EUR/m2 (70m2 E279000, appartement)
Postcode 1052GX: 4411 EUR/m2 (51m2 E225000, appartement)
Postcode 1082EV: 3037 EUR/m2 (107m2 E325000, appartement)
Postcode 1079WL: 5892 EUR/m2 (56m2 E330000, appartement)
 - Running average after this page is 3620
Postcode 1064SX: 3250 EUR/m2 (100m2 E325000, appartement)
Postcode 1059EL: 3706 EUR/m2 (58m2 E215000, appartement)
Postcode 1011BS: 4591 EUR/m2 (147m2 E675000, appartement)
Postcode 1079LC: 4285 EUR/m2 (56m2 E240000, appartement)
Postcode 1079DN: 4333 EUR/m2 (75m2 E325000, appartement)
Postcode 1073ER: 5173 EUR/m2 (52m2 E269000, appartement)
Postcode 1068ZT: 2173 EUR/m2 (115m2 E250000, appartement)
Postcode 1068ZT: 2673 EUR/m2 (144m2 E385000, woonhuis)
Postcode 1062ED: 3231 EUR/m2 (108m2 E349000, appartement)
Postcode 1062ED: 3421 EUR/m2 (95m2 E325000, appartement)
Postcode 1060RG: 2557 EUR/m2 (70m2 E179000, appartement)
Postcode 1060RG: 2648 EUR/m2 (94m2 E249000, appartement)
Postcode 1060RG: 2311 EUR/m2 (93m2 E215000, appartement)
Postcode 1060RG: 2443 EUR/m2 (133m2 E325000, appartement)
Postcode 1060RG: 2877 EUR/m2 (90m2 E259000, appartement)
Postcode 1067JS: 2060 EUR/m2 (91m2 E187500, appartement)
Postcode 1067JS: 2173 EUR/m2 (78m2 E169500, appartement)
Postcode 1067JR: 2050 EUR/m2 (100m2 E205000, appartement)
Postcode 1035PW: 4440 EUR/m2 (152m2 E675000, woonhuis)
Postcode 1017NL: 5975 EUR/m2 (40m2 E239000, appartement)
Postcode 1017NP: 5000 EUR/m2 (130m2 E650000, woonhuis)
Postcode 1109BN: 5275 EUR/m2 (109m2 E575000, woonhuis)
Postcode 1015AK: 6130 EUR/m2 (323m2 E1980000, woonhuis)
Postcode 1015AL: 6713 EUR/m2 (178m2 E1195000, woonhuis)
Postcode 1069TR: 2483 EUR/m2 (60m2 E149000, appartement)
 - Running average after this page is 3621
Postcode 1069ED: 2014 EUR/m2 (67m2 E135000, appartement)
Postcode 1069ED: 1833 EUR/m2 (75m2 E137500, appartement)
Postcode 1069EE: 2375 EUR/m2 (60m2 E142500, appartement)
Postcode 1055BA: 3482 EUR/m2 (56m2 E195000, appartement)
Postcode 1055BC: 3808 EUR/m2 (47m2 E179000, appartement)
Postcode 1016RJ: 6384 EUR/m2 (195m2 E1245000, appartement)
Postcode 1016RR: 6208 EUR/m2 (273m2 E1695000, woonhuis)
Postcode 1016RR: 6208 EUR/m2 (273m2 E1695000, woonhuis)
Postcode 1016RV: 4650 EUR/m2 (60m2 E279000, appartement)
Postcode 1069HK: 1939 EUR/m2 (82m2 E159000, appartement)
Postcode 1069HM: 2391 EUR/m2 (69m2 E165000, appartement)
Postcode 1108BK: 1817 EUR/m2 (104m2 E189000, appartement)
Postcode 1108BN: 2055 EUR/m2 (90m2 E185000, appartement)
Postcode 1108BN: 1926 EUR/m2 (88m2 E169500, appartement)
Postcode 1108CC: 1741 EUR/m2 (89m2 E155000, appartement)
Postcode 1108CD: 1743 EUR/m2 (74m2 E129000, appartement)
Postcode 1025RX: 2850 EUR/m2 (114m2 E325000, woonhuis)
Postcode 1061BK: 2577 EUR/m2 (97m2 E250000, appartement)
Postcode 1058NB: 4780 EUR/m2 (50m2 E239000, appartement)
Postcode 1059EJ: 4445 EUR/m2 (101m2 E449000, appartement)
Postcode 1108ER: 1992 EUR/m2 (70m2 E139500, appartement)
Postcode 1108EZ: 1730 EUR/m2 (65m2 E112500, appartement)
Postcode 1108EZ: 1639 EUR/m2 (122m2 E200000, appartement)
Postcode 1108GD: 1606 EUR/m2 (99m2 E159000, appartement)
Postcode 1108GD: 1650 EUR/m2 (106m2 E175000, appartement)
 - Running average after this page is 3610
Postcode 1077ET: 5681 EUR/m2 (110m2 E625000, appartement)
Postcode 1108DH: 1782 EUR/m2 (78m2 E139000, appartement)
Postcode 1066HD: 2544 EUR/m2 (90m2 E229000, appartement)
Postcode 1015GN: 4991 EUR/m2 (30m2 E149750, appartement)
Postcode 1016VW: 5357 EUR/m2 (42m2 E225000, appartement)
Postcode 1016VX: 4166 EUR/m2 (192m2 E800000, appartement)
Postcode 1017RM: 4476 EUR/m2 (107m2 E479000, appartement)
Postcode 1015KN: 6140 EUR/m2 (57m2 E350000, appartement)
Postcode 1098EL: 4071 EUR/m2 (70m2 E285000, appartement)
Postcode 1098EM: 4720 EUR/m2 (93m2 E439000, appartement)
Postcode 1093EJ: 3884 EUR/m2 (95m2 E369000, appartement)
Postcode 1087KA: 5628 EUR/m2 (191m2 E1075000, woonhuis)
Postcode 1060RV: 2700 EUR/m2 (85m2 E229500, appartement)
Postcode 1072RD: 3658 EUR/m2 (82m2 E300000, appartement)
Postcode 1065HR: 2403 EUR/m2 (104m2 E250000, woonhuis)
Postcode 1025SC: 2037 EUR/m2 (79m2 E161000, appartement)
Postcode 1025SL: 2064 EUR/m2 (77m2 E159000, appartement)
Postcode 1025TK: 1818 EUR/m2 (77m2 E140000, appartement)
Postcode 1025VB: 2115 EUR/m2 (65m2 E137500, appartement)
Postcode 1025VC: 2076 EUR/m2 (65m2 E135000, appartement)
Postcode 1075PT: 6038 EUR/m2 (182m2 E1099000, appartement)
Postcode 1075PV: 5514 EUR/m2 (68m2 E375000, appartement)
Postcode 1094AL: 3378 EUR/m2 (74m2 E250000, appartement)
Postcode 1062EG: 3018 EUR/m2 (111m2 E335000, appartement)
Postcode 1062EG: 3061 EUR/m2 (114m2 E349000, appartement)
 - Running average after this page is 3612
Postcode 1062EG: 3311 EUR/m2 (90m2 E298000, appartement)
Postcode 1063GW: 2205 EUR/m2 (68m2 E150000, appartement)
Postcode 1087JH: 2555 EUR/m2 (117m2 E299000, appartement)
Postcode 1073GP: 4983 EUR/m2 (60m2 E299000, appartement)
Postcode 1078HC: 4562 EUR/m2 (137m2 E625000, appartement)
Postcode 1095TA: 3854 EUR/m2 (48m2 E185000, appartement)
Postcode 1106ET: 1816 EUR/m2 (106m2 E192500, woonhuis)
Postcode 1106EV: 1730 EUR/m2 (130m2 E225000, woonhuis)
Postcode 1106ED: 2160 EUR/m2 (106m2 E229000, woonhuis)
Postcode 1106EV: 1805 EUR/m2 (108m2 E195000, woonhuis)
Postcode 1106EW: 1984 EUR/m2 (126m2 E250000, woonhuis)
Postcode 1106EZ: 1602 EUR/m2 (93m2 E149000, appartement)
Postcode 1106EZ: 2254 EUR/m2 (51m2 E115000, appartement)
Postcode 1106EZ: 1982 EUR/m2 (58m2 E115000, appartement)
Postcode 1033LG: 2976 EUR/m2 (42m2 E125000, appartement)
Postcode 1051LT: 3547 EUR/m2 (73m2 E259000, appartement)
Postcode 1051NG: 3541 EUR/m2 (60m2 E212500, appartement)
Postcode 1067ME: 2473 EUR/m2 (93m2 E230000, woonhuis)
Postcode 1067ME: 2513 EUR/m2 (115m2 E289000, woonhuis)
Postcode 1057WD: 4089 EUR/m2 (78m2 E319000, appartement)
Postcode 1057WD: 4158 EUR/m2 (120m2 E499000, appartement)
Postcode 1091TH: 4978 EUR/m2 (46m2 E229000, appartement)
Postcode 1067TW: 2308 EUR/m2 (68m2 E157000, appartement)
Postcode 1087CJ: 2614 EUR/m2 (210m2 E549000, appartement)
Postcode 1087GL: 2586 EUR/m2 (87m2 E225000, appartement)
 - Running average after this page is 3600
Postcode 1087GL: 2751 EUR/m2 (145m2 E399000, woonhuis)
Postcode 1069NL: 2083 EUR/m2 (114m2 E237500, woonhuis)
Postcode 1060SG: 2173 EUR/m2 (115m2 E250000, woonhuis)
Postcode 1015ZE: 5803 EUR/m2 (56m2 E325000, appartement)
Postcode 1016TL: 4741 EUR/m2 (58m2 E275000, appartement)
Postcode 1016TL: 4508 EUR/m2 (61m2 E275000, appartement)
Postcode 1016TL: 4732 EUR/m2 (56m2 E265000, appartement)
Postcode 1016TL: 4909 EUR/m2 (55m2 E270000, appartement)
Postcode 1068GL: 2307 EUR/m2 (91m2 E210000, appartement)
Postcode 1087CC: 2847 EUR/m2 (138m2 E393000, woonhuis)
Postcode 1066PA: 2718 EUR/m2 (110m2 E299000, woonhuis)
Postcode 1068ZZ: 2760 EUR/m2 (96m2 E265000, appartement)
Postcode 1077LP: 5958 EUR/m2 (266m2 E1585000, woonhuis)
Postcode 1095TH: 3052 EUR/m2 (57m2 E174000, appartement)
Postcode 1083HC: 2848 EUR/m2 (158m2 E450000, appartement)
Postcode 1083HC: 2432 EUR/m2 (164m2 E399000, appartement)
Postcode 1056CL: 4166 EUR/m2 (96m2 E400000, appartement)
Postcode 1056PX: 4234 EUR/m2 (47m2 E199000, appartement)
Postcode 1033HJ: 2816 EUR/m2 (60m2 E169000, woonhuis)
Postcode 1069GJ: 2876 EUR/m2 (113m2 E325000, woonhuis)
Postcode 1097VE: 3618 EUR/m2 (55m2 E199000, appartement)
Postcode 1034TD: 1973 EUR/m2 (76m2 E149950, appartement)
Postcode 1034TE: 1989 EUR/m2 (93m2 E185000, appartement)
Postcode 1034TM: 2365 EUR/m2 (63m2 E149000, appartement)
Postcode 1106HN: 1756 EUR/m2 (111m2 E195000, woonhuis)
 - Running average after this page is 3595
Postcode 1060MX: 2622 EUR/m2 (120m2 E314750, woonhuis)
Postcode 1106KS: 1896 EUR/m2 (58m2 E110000, appartement)
Postcode 1077PA: 5129 EUR/m2 (155m2 E795000, appartement)
Postcode 1077PB: 8396 EUR/m2 (131m2 E1100000, appartement)
Postcode 1077TN: 7596 EUR/m2 (181m2 E1375000, appartement)
Postcode 1077TP: 5500 EUR/m2 (100m2 E550000, appartement)
Postcode 1078XD: 5067 EUR/m2 (74m2 E375000, appartement)
Postcode 1095BD: 2812 EUR/m2 (48m2 E135000, appartement)
Postcode 1095BJ: 3510 EUR/m2 (47m2 E165000, appartement)
Postcode 1060PE: 3325 EUR/m2 (120m2 E399000, woonhuis)
Postcode 1098GN: 3333 EUR/m2 (60m2 E200000, appartement)
Postcode 1091DT: 3276 EUR/m2 (76m2 E249000, appartement)
Postcode 1058EC: 2916 EUR/m2 (60m2 E175000, appartement)
Postcode 1058EC: 2595 EUR/m2 (100m2 E259500, appartement)
Postcode 1058EJ: 2806 EUR/m2 (98m2 E275000, appartement)
Postcode 1033PE: 2836 EUR/m2 (52m2 E147500, appartement)
Postcode 1033PE: 2164 EUR/m2 (67m2 E145000, appartement)
Postcode 1064MN: 2663 EUR/m2 (92m2 E245000, woonhuis)
Postcode 1052CR: 4403 EUR/m2 (52m2 E229000, appartement)
Postcode 1053LZ: 3348 EUR/m2 (149m2 E499000, appartement)
Postcode 1064MS: 2766 EUR/m2 (90m2 E249000, woonhuis)
Postcode 1095SG: 2743 EUR/m2 (72m2 E197500, appartement)
Postcode 1058VZ: 4474 EUR/m2 (78m2 E349000, appartement)
Postcode 1087MG: 3911 EUR/m2 (170m2 E665000, woonhuis)
Postcode 1068WL: 2159 EUR/m2 (81m2 E174950, appartement)
 - Running average after this page is 3597
Postcode 1087CK: 3325 EUR/m2 (120m2 E399000, woonhuis)
Postcode 1087CK: 3231 EUR/m2 (123m2 E397500, woonhuis)
Postcode 1071RA: 6071 EUR/m2 (70m2 E425000, appartement)
Postcode 1017ZT: 7075 EUR/m2 (106m2 E750000, appartement)
Postcode 1017ZT: 6542 EUR/m2 (107m2 E700000, appartement)
Postcode 1018WR: 6034 EUR/m2 (58m2 E350000, appartement)
Postcode 1011SE: 4137 EUR/m2 (290m2 E1200000, woonhuis)
Postcode 1011CM: 4943 EUR/m2 (88m2 E435000, appartement)
Postcode 1015SR: 5000 EUR/m2 (55m2 E275000, appartement)
Postcode 1017VG: 4750 EUR/m2 (60m2 E285000, appartement)
Postcode 1023ZB: 3562 EUR/m2 (40m2 E142500, appartement)
Postcode 1011LM: 6240 EUR/m2 (75m2 E468000, appartement)
Postcode 1011LM: 4453 EUR/m2 (64m2 E285000, appartement)
Postcode 1025LD: 2934 EUR/m2 (199m2 E584000, woonhuis)
Postcode 1025LJ: 3061 EUR/m2 (65m2 E199000, woonhuis)
Postcode 1025LV: 4579 EUR/m2 (119m2 E545000, woonhuis)
Postcode 1025LK: 1764 EUR/m2 (255m2 E450000, woonhuis)
Postcode 1012LZ: 4187 EUR/m2 (80m2 E335000, appartement)
Postcode 1012NB: 4822 EUR/m2 (62m2 E299000, appartement)
Postcode 1012RD: 5370 EUR/m2 (27m2 E145000, appartement)
Postcode 1055RZ: 3380 EUR/m2 (50m2 E169000, appartement)
Postcode 1032BR: 2669 EUR/m2 (103m2 E275000, woonhuis)
Postcode 1097AR: 4090 EUR/m2 (55m2 E225000, appartement)
Postcode 1069LW: 2893 EUR/m2 (216m2 E625000, woonhuis)
Postcode 1013RK: 3892 EUR/m2 (140m2 E545000, appartement)
 - Running average after this page is 3609
Postcode 1068PH: 2743 EUR/m2 (82m2 E225000, appartement)
Postcode 1068PH: 2885 EUR/m2 (135m2 E389500, appartement)
Postcode 1068PL: 2322 EUR/m2 (90m2 E209000, appartement)
Postcode 1068PM: 2964 EUR/m2 (113m2 E335000, appartement)
Postcode 1068PM: 2450 EUR/m2 (112m2 E274500, appartement)
Postcode 1068PM: 2227 EUR/m2 (110m2 E245000, appartement)
Postcode 1068PM: 2537 EUR/m2 (106m2 E269000, appartement)
Postcode 1098SR: 2920 EUR/m2 (75m2 E219000, appartement)
Postcode 1025WV: 2500 EUR/m2 (60m2 E150000, appartement)
Postcode 1082KL: 2882 EUR/m2 (85m2 E245000, appartement)
Postcode 1082KM: 2960 EUR/m2 (76m2 E225000, appartement)
Postcode 1066HR: 3217 EUR/m2 (124m2 E399000, woonhuis)
Postcode 1066HR: 2761 EUR/m2 (130m2 E359000, woonhuis)
Postcode 1066HR: 3490 EUR/m2 (100m2 E349000, appartement)
Postcode 1018MN: 4550 EUR/m2 (100m2 E455000, appartement)
Postcode 1034KZ: 2657 EUR/m2 (105m2 E279000, woonhuis)
Postcode 1033AB: 3492 EUR/m2 (136m2 E475000, woonhuis)
Postcode 1106VV: 1925 EUR/m2 (74m2 E142500, appartement)
Postcode 1106XR: 1896 EUR/m2 (58m2 E110000, appartement)
Postcode 1106XR: 1982 EUR/m2 (58m2 E115000, appartement)
Postcode 1106XX: 1798 EUR/m2 (72m2 E129500, appartement)
Postcode 1082AB: 4150 EUR/m2 (259m2 E1075000, woonhuis)
Postcode 1033ZR: 2238 EUR/m2 (105m2 E235000, woonhuis)
Postcode 1060ME: 1938 EUR/m2 (180m2 E349000, woonhuis)
Postcode 1057AH: 3879 EUR/m2 (58m2 E225000, appartement)
 - Running average after this page is 3596
Postcode 1057AV: 4061 EUR/m2 (49m2 E199000, appartement)
Postcode 1056PE: 3571 EUR/m2 (105m2 E375000, appartement)
Postcode 1056NS: 3700 EUR/m2 (50m2 E185000, appartement)
Postcode 1056NX: 4375 EUR/m2 (36m2 E157500, appartement)
Postcode 1068MK: 2777 EUR/m2 (45m2 E125000, appartement)
Postcode 1068LT: 2014 EUR/m2 (67m2 E135000, appartement)
Postcode 1068LT: 2014 EUR/m2 (67m2 E135000, appartement)
Postcode 1068MA: 2082 EUR/m2 (67m2 E139500, appartement)
Postcode 1069GA: 2389 EUR/m2 (136m2 E325000, woonhuis)
Postcode 1069GA: 2336 EUR/m2 (92m2 E215000, appartement)
Postcode 1069ZR: 2839 EUR/m2 (56m2 E159000, appartement)
Postcode 1069GA: 2653 EUR/m2 (75m2 E199000, appartement)
Postcode 1066EH: 4383 EUR/m2 (308m2 E1350000, woonhuis)
Postcode 1069LL: 2859 EUR/m2 (192m2 E549000, woonhuis)
Postcode 1067TD: 2751 EUR/m2 (189m2 E520000, woonhuis)
Postcode 1067TD: 3698 EUR/m2 (116m2 E429000, woonhuis)
Postcode 1068SW: 2750 EUR/m2 (100m2 E275000, appartement)
Postcode 1066AZ: 2412 EUR/m2 (114m2 E275000, appartement)
Postcode 1012PS: 5000 EUR/m2 (80m2 E400000, appartement)
Postcode 1016VG: 5544 EUR/m2 (90m2 E499000, appartement)
Postcode 1011KP: 5808 EUR/m2 (68m2 E395000, appartement)
Postcode 1011LD: 5248 EUR/m2 (181m2 E950000, appartement)
Postcode 1012EH: 5000 EUR/m2 (240m2 E1200000, woonhuis)
 - Running average after this page is 3594
Postcode 1012GL: 6009 EUR/m2 (104m2 E625000, appartement)
Postcode 1012GM: 5390 EUR/m2 (87m2 E469000, appartement)
Postcode 1091TN: 3963 EUR/m2 (82m2 E325000, appartement)
Postcode 1091TM: 4105 EUR/m2 (85m2 E349000, appartement)
Postcode 1054JB: 3654 EUR/m2 (223m2 E815000, appartement)
Postcode 1054JC: 2141 EUR/m2 (397m2 E850000, woonhuis)
Postcode 1082GA: 3455 EUR/m2 (68m2 E235000, appartement)
Postcode 1060TP: 2419 EUR/m2 (186m2 E450000, woonhuis)
Postcode 1067VW: 2125 EUR/m2 (100m2 E212500, woonhuis)
Postcode 1019AZ: 2990 EUR/m2 (100m2 E299000, appartement)
Postcode 1019AZ: 3461 EUR/m2 (65m2 E225000, appartement)
Postcode 1106BR: 2291 EUR/m2 (60m2 E137500, appartement)
Postcode 1076AT: 4215 EUR/m2 (51m2 E215000, appartement)
Postcode 1087EG: 2813 EUR/m2 (188m2 E529000, woonhuis)
Postcode 1087EG: 2763 EUR/m2 (190m2 E525000, woonhuis)
Postcode 1097HJ: 3181 EUR/m2 (66m2 E210000, appartement)
Postcode 1087DG: 3590 EUR/m2 (110m2 E395000, woonhuis)
Postcode 1106BV: 1960 EUR/m2 (76m2 E149000, appartement)
Postcode 1087AX: 2822 EUR/m2 (124m2 E350000, woonhuis)
Postcode 1035SX: 2367 EUR/m2 (95m2 E224900, woonhuis)
Postcode 1068NB: 2157 EUR/m2 (95m2 E205000, woonhuis)
Postcode 1069KW: 2487 EUR/m2 (80m2 E199000, appartement)
Postcode 1068NE: 1790 EUR/m2 (81m2 E145000, appartement)
Postcode 1068NJ: 1987 EUR/m2 (80m2 E159000, appartement)
Postcode 1060TV: 2281 EUR/m2 (96m2 E219000, appartement)
 - Running average after this page is 3586
Postcode 1060TV: 2291 EUR/m2 (108m2 E247500, appartement)
Postcode 1060TW: 2078 EUR/m2 (96m2 E199500, appartement)
Postcode 1060TW: 2156 EUR/m2 (185m2 E399000, appartement)
Postcode 1069SE: 2590 EUR/m2 (83m2 E215000, appartement)
Postcode 1012HL: 5625 EUR/m2 (88m2 E495000, appartement)
Postcode 1054XZ: 5000 EUR/m2 (53m2 E265000, appartement)
Postcode 1087HT: 3494 EUR/m2 (93m2 E325000, appartement)
Postcode 1067EM: 2252 EUR/m2 (95m2 E214000, appartement)
Postcode 1067EM: 2350 EUR/m2 (100m2 E235000, appartement)
Postcode 1093AG: 4000 EUR/m2 (40m2 E160000, appartement)
Postcode 1013MD: 5792 EUR/m2 (82m2 E475000, appartement)
Postcode 1018TM: 5857 EUR/m2 (35m2 E205000, appartement)
Postcode 1018TR: 5128 EUR/m2 (70m2 E359000, appartement)
Postcode 1106BA: 1690 EUR/m2 (100m2 E169000, appartement)
Postcode 1035HH: 2228 EUR/m2 (92m2 E205000, woonhuis)
Postcode 1035HL: 1732 EUR/m2 (101m2 E175000, appartement)
Postcode 1068VM: 2815 EUR/m2 (92m2 E259000, appartement)
Postcode 1068VM: 3166 EUR/m2 (126m2 E399000, appartement)
Postcode 1068VM: 2912 EUR/m2 (120m2 E349500, appartement)
Postcode 1068VM: 2966 EUR/m2 (148m2 E439000, appartement)
Postcode 1079NX: 4285 EUR/m2 (105m2 E450000, appartement)
Postcode 1012TM: 4607 EUR/m2 (130m2 E599000, appartement)
Postcode 1011AN: 4181 EUR/m2 (116m2 E485000, appartement)
Postcode 1013LM: 4954 EUR/m2 (55m2 E272500, appartement)
Postcode 1013LM: 4776 EUR/m2 (112m2 E535000, appartement)
 - Running average after this page is 3586
Postcode 1015DT: 7619 EUR/m2 (210m2 E1600000, appartement)
Postcode 1016HZ: 6448 EUR/m2 (183m2 E1180000, appartement)
Postcode 1017KJ: 9428 EUR/m2 (175m2 E1650000, appartement)
Postcode 1068SK: 2678 EUR/m2 (84m2 E225000, woonhuis)
Postcode 1077MD: 4532 EUR/m2 (182m2 E825000, appartement)
Postcode 1019TN: 3470 EUR/m2 (170m2 E590000, appartement)
Postcode 1011TT: 4075 EUR/m2 (66m2 E269000, appartement)
Postcode 1011TV: 4954 EUR/m2 (111m2 E550000, appartement)
Postcode 1011TZ: 4411 EUR/m2 (85m2 E375000, appartement)
Postcode 1011VB: 5945 EUR/m2 (164m2 E975000, woonhuis)
Postcode 1107EX: 2241 EUR/m2 (58m2 E130000, appartement)
Postcode 1091ZC: 3014 EUR/m2 (68m2 E205000, appartement)
Postcode 1033WE: 2304 EUR/m2 (69m2 E159000, appartement)
Postcode 1106AE: 1958 EUR/m2 (84m2 E164500, appartement)
Postcode 1069HV: 2240 EUR/m2 (100m2 E224000, appartement)
Postcode 1054TX: 5222 EUR/m2 (45m2 E235000, appartement)
Postcode 1019EW: 3350 EUR/m2 (100m2 E335000, appartement)
